Country;Year;pop;ISO3166_alpha3;Region;SubRegion;OPEC;EU;OECD;coalcons_mtoe;gascons_mtoe;geothermal_mtoe;hydro_mtoe;nuclear_mtoe;oilcons_mtoe;solar_mtoe;wind_mtoe
Israel;1971;4.080761;ISR;Middle East;Middle East;0;0;1;0;0.103720933;0;0;0;5.056073493;0;0
Israel;1972;4.213972;ISR;Middle East;Middle East;0;0;1;0;0.102531954;0;0;0;5.281297793;0;0
Israel;1973;4.363959;ISR;Middle East;Middle East;0;0;1;0;0.044505116;0;0;0;5.58864369;0;0
Israel;1974;4.51569;ISR;Middle East;Middle East;0;0;1;0;0.054389961;0;0;0;5.700089233;0;0
Israel;1975;4.658181;ISR;Middle East;Middle East;0;0;1;0;0.049703985;0;0;0;5.878623364;0;0
Israel;1976;4.78901;ISR;Middle East;Middle East;0;0;1;0;0.047885546;0;0;0;6.210972222;0;0
Israel;1977;4.911546;ISR;Middle East;Middle East;0;0;1;0;0.047582473;0;0;0;6.493500119;0;0
Israel;1978;5.027588;ISR;Middle East;Middle East;0;0;1;0;0.046813134;0;0;0;6.924956506;0;0
Israel;1979;5.140718;ISR;Middle East;Middle East;0;0;1;0;0.033338039;0;0;0;7.596047411;0;0
Israel;1980;5.25385;ISR;Middle East;Middle East;0;0;1;0.001;0.001585305;0;0;0;8.126738703;0;0
Israel;1981;5.368019;ISR;Middle East;Middle East;0;0;1;0.001;0.001678559;0;0.00045255;0;8.268244936;0;0
Israel;1982;5.483112;ISR;Middle East;Middle East;0;0;1;0.555;0.037371242;0;0.00045255;0;8.006482946;0;0
Israel;1983;5.599821;ISR;Middle East;Middle East;0;0;1;1.046;0.052944535;0;0.000226275;0;7.568487508;0;0
Israel;1984;5.718786;ISR;Middle East;Middle East;0;0;1;1.693;0.046230301;0;0.00045255;0;7.052610705;0;0
Israel;1985;4.082787;ISR;Middle East;Middle East;0;0;1;1.847;0.043502643;0;0.00045255;0;6.655764522;0;0
Israel;1986;4.148946;ISR;Middle East;Middle East;0;0;1;2.051;0.032615326;0;0.00135765;0;6.9028287;0;0
Israel;1987;4.216179;ISR;Middle East;Middle East;0;0;1;2.184;0.037161422;0;0.002262751;0;7.726486338;0;0
Israel;1988;4.291576;ISR;Middle East;Middle East;0;0;1;2.093;0.034107378;0;0.002262751;0;8.521198983;0;0
Israel;1989;4.384355;ISR;Middle East;Middle East;0;0;1;2.261;0.03130978;0;0.000678825;0;8.740520493;0;0
Israel;1990;4.500475;ISR;Middle East;Middle East;0;0;1;2.370183;0.027090071;0;0.000678825;0;9.041993862;0;0
Israel;1991;4.643198;ISR;Middle East;Middle East;0;0;1;2.566506;0.022543974;0;0.00135765;0;9.278610753;0;0
Israel;1992;4.808858;ISR;Middle East;Middle East;0;0;1;3.158844;0.01928011;0;0.006561977;0;9.747994769;0;0
Israel;1993;4.98773;ISR;Middle East;Middle East;0;0;1;3.568922;0.019210171;0;0.005883152;0;10.10479975;0;0
Israel;1994;5.166072;ISR;Middle East;Middle East;0;0;1;3.782654;0.017741432;0;0.005204326;0;11.19064352;0;0
Israel;1995;5.333719;ISR;Middle East;Middle East;0;0;1;4.128892;0.020678909;0;0.005656876;0;12.57905565;0;0
Israel;1996;5.488077;ISR;Middle East;Middle East;0;0;1;5.005452;0.012985516;0;0.005430601;0;12.59184434;0;0
Israel;1997;5.631544;ISR;Middle East;Middle East;0;0;1;5.443009;0.015503354;0;0.005656876;0;11.8214109;0;0
Israel;1998;5.76521;ISR;Middle East;Middle East;0;0;1;5.842958;0.009744965;0;0.005656876;0;12.61877037;0;0
Israel;1999;5.89177;ISR;Middle East;Middle East;0;0;1;5.738703;0.008765806;0;0.007467077;0;13.45281136;0;0
Israel;2000;6.013741;ISR;Middle East;Middle East;0;0;1;6.254907;0.0078799;0;0.007014527;0;13.82479942;0;0
Israel;2001;6.12953;ISR;Middle East;Middle East;0;0;1;7.220016;0.008252913;0;0.002262751;0;12.7685612;0;0.002262751
Israel;2002;6.239285;ISR;Middle East;Middle East;0;0;1;7.632028;0.007367007;0;0.004751776;0;12.64263265;0;0.002489026
Israel;2003;6.349519;ISR;Middle East;Middle East;0;0;1;7.909547;0.006690921;0;0.007014527;0;12.92889466;0;0.002715301
Israel;2004;6.468827;ISR;Middle East;Middle East;0;0;1;7.985691;0.979729149;0;0.006335702;0;12.13360558;0;0.002489026
Israel;2005;6.60297;ISR;Middle East;Middle East;0;0;1;7.9395582;1.350214961;0;0.006335702;0;12.49406855;0;0.002489026
Israel;2006;6.755211;ISR;Middle East;Middle East;0;0;1;7.849279753;1.885361135;0;0.003394126;0;12.0315874;0;0.002262751
Israel;2007;6.922685;ISR;Middle East;Middle East;0;0;1;8.027483744;2.255846948;0;0.003167851;0;12.68275185;0;0.002262751
Israel;2008;7.09741;ISR;Middle East;Middle East;0;0;1;7.89938042;3.103847807;0;0.003620401;0;12.32482588;0;0.002036476
Israel;2009;7.267895;ISR;Middle East;Middle East;0;0;1;7.735660838;3.441401548;0;0.005430601;0;11.14728117;0.005430601;0.002036476
Israel;2010;7.425959;ISR;Middle East;Middle East;0;0;1;7.731707972;4.396431642;0;0.007014527;0;11.52031068;0.015839254;0.0018102
Israel;2011;7.568774;ISR;Middle East;Middle East;0;0;1;7.93223921;4.083576956;0;0.006561977;0;12.16129515;0.043444812;0.001583925
Israel;2012;7.699105;ISR;Middle East;Middle East;0;0;1;8.810744744;2.099419604;0;0.007467077;0;14.29992706;0.083495497;0.00135765
Israel;2013;7.821105;ISR;Middle East;Middle East;0;0;1;7.0887;5.705481513;0;0.006267819;0;10.58528197;0.124242012;0.00135765
Israel;2014;7.941329;ISR;Middle East;Middle East;0;0;1;6.587466043;6.232394669;0;0.002873693;0;10.08205413;0.213365989;0.001335023
Israel;2015;8.064547;ISR;Middle East;Middle East;0;0;1;6.451176574;6.923968186;0;0.005543739;0;10.72329714;0.281997457;0.001516043
Israel;2016;8.191828;ISR;Middle East;Middle East;0;0;1;5.513411144;7.953095443;0;0.005558927;0;10.94813549;0.369909619;0.014572114
Israel;2017;8.32157;ISR;Middle East;Middle East;0;0;1;5.003683244;8.507177558;0;0.005543739;0;11.65521216;0.360930187;0.023819859
Israel;2018;8.452841;ISR;Middle East;Middle East;0;0;1;4.676794123;9.048086844;0;0.005543739;0;11.45532187;0.405763342;0.023819859
Italy;1965;51.728664;ITA;Europe;Europe;0;1;1;8.626;6.341100602;0.582884554;9.647010906;0.809;52.5140397;0;0
Italy;1966;52.11599;ITA;Europe;Europe;0;1;1;8.972;6.923581255;0.595782233;9.892745622;0.889;57.90495995;0;0
Italy;1967;52.488486;ITA;Europe;Europe;0;1;1;9.832;7.562618229;0.590577907;9.580486039;0.725;64.08984456;0;0
Italy;1968;52.851203;ITA;Europe;Europe;0;1;1;9.522;8.881642304;0.609585012;9.656740734;0.593;70.6667526;0;0
Italy;1969;53.21282;ITA;Europe;Europe;0;1;1;9.774;9.751655202;0.625650541;9.314839118;0.387;77.83923445;0;0
Italy;1970;53.578683;ITA;Europe;Europe;0;1;1;wrz.87;10.52037833;0.616599538;9.135402996;0.732;88.05323973;0;0
Italy;1971;53.94993;ITA;Europe;Europe;0;1;1;9.535;10.86822872;0.60279676;8.842603068;0.775;94.70082899;0;0
Italy;1972;54.321016;ITA;Europe;Europe;0;1;1;8.873;12.46313414;0.584242205;9.356021179;0.869;99.41974429;0;0
Italy;1973;54.682627;ITA;Europe;Europe;0;1;1;9.003;14.00113929;0.561162149;8.490519075;0.689;104.6448309;0;0
Italy;1974;55.022218;ITA;Europe;Europe;0;1;1;9.804;15.74679708;0.56568765;8.552065891;0.737;101.8123813;0;0
Italy;1975;55.330694;ITA;Europe;Europe;0;1;1;wrz.83;18.14546432;0.561840974;9.282029235;0.754;95.62113803;0;0
Italy;1976;55.604287;ITA;Europe;Europe;0;1;1;9.747;21.97082975;0.570891976;8.864551749;0.859;99.92354961;0;0
Italy;1977;55.845068;ITA;Europe;Europe;0;1;1;9.585;22.43796217;0.565913925;11.57148029;0.763;97.1701441;0;0
Italy;1978;56.057025;ITA;Europe;Europe;0;1;1;wrz.75;22.1060834;0.56433;10.29347875;1.002;102.0357424;0;0
Italy;1979;56.2468;ITA;Europe;Europe;0;1;1;10.lip;22.71143594;0.56568765;10.39666018;1.053;105.4122581;0;0
Italy;1980;56.419278;ITA;Europe;Europe;0;1;1;12.554;22.54202494;0.60460696;10.23758881;1.107;100.0757737;0;0
Italy;1981;56.576504;ITA;Europe;Europe;0;1;1;12.866;21.85715821;0.60279676;9.73752093;1.178;97.91356239;0;0
Italy;1982;56.717076;ITA;Europe;Europe;0;1;1;14.385;21.78097592;0.619314839;9.381590261;2.093;92.97560882;0;0
Italy;1983;56.838675;ITA;Europe;Europe;0;1;1;13.464;22.39787188;0.614110513;9.37796986;1.863;90.57922963;0;0
Italy;1984;56.937695;ITA;Europe;Europe;0;1;1;15.27;26.38652193;0.64262117;9.594288817;1.511;86.4220096;0;0
Italy;1985;57.012352;ITA;Europe;Europe;0;1;1;15.076;26.81863715;0.606643436;9.298094764;1.589;85.97456838;0;0
Italy;1986;57.061781;ITA;Europe;Europe;0;1;1;14.819;28.35567498;0.624519165;9.298999864;1.982;88.03408835;0;0
Italy;1987;57.089451;ITA;Europe;Europe;0;1;1;14.71;31.45356836;0.675657329;8.938996244;0.039;91.79609439;0;0
Italy;1988;57.103128;ITA;Europe;Europe;0;1;1;13.788;34.12282889;0.697379735;9.203964339;0;93.43864882;0;0
Italy;1989;57.113159;ITA;Europe;Europe;0;1;1;14.386;36.91130696;0.713897814;7.706249717;0;96.14111312;0.000457121;0.00045255
Italy;1990;57.12712;ITA;Europe;Europe;0;1;1;14.639644;39.05935082;0.728605693;7.156175046;0;94.99568563;0.0009051;0.000434265
Italy;1991;57.152516;ITA;Europe;Europe;0;1;1;13.905777;41.49458298;0.720007241;9.557632258;0;94.30636214;0.001131375;0.000651398
Italy;1992;57.188887;ITA;Europe;Europe;0;1;1;12.197841;41.11216681;0.782685432;9.54880753;0;96.23509766;0.002036476;0.000434265
Italy;1993;57.226647;ITA;Europe;Europe;0;1;1;10.66806;41.94972055;0.829750645;9.373444359;0;94.48943389;0.002489026;0.000868531
Italy;1994;57.251367;ITA;Europe;Europe;0;1;1;11.264191;40.53682287;0.77318188;10.10499163;0;94.29507285;0.002489026;0.001519928
Italy;1995;57.255193;ITA;Europe;Europe;0;1;1;12.115835;44.65225709;0.777481106;8.549124316;0;97.42995094;0.002941576;0.001954194
Italy;1996;57.22967;ITA;Europe;Europe;0;1;1;11.148539;46.06678848;0.851246776;9.511924696;0;96.0691209;0.003167851;0.007165377
Italy;1997;57.184901;ITA;Europe;Europe;0;1;1;11.311355;47.833;0.883604109;9.41372132;0;96.44958883;0.003394126;0.026700457
Italy;1998;57.153554;ITA;Europe;Europe;0;1;1;11.742233;51.5;0.953523103;9.327057972;0;96.71857999;0.003620401;0.052495814
Italy;1999;57.179989;ITA;Europe;Europe;0;1;1;11.726512;55.976;0.996289089;10.2649681;0;96.49781848;0.003846676;0.091188849
Italy;2000;57.293721;ITA;Europe;Europe;0;1;1;12.517639;58.365;1.064624157;10.00135765;0;95.92475595;0.004072951;0.127392859
Italy;2001;57.506367;ITA;Europe;Europe;0;1;1;13.301506;58.525;1.01959542;10.59216183;0;95.15676507;0.004299226;0.266778296
Italy;2002;57.801763;ITA;Europe;Europe;0;1;1;13.72986;58.128;1.05489433;8.942164095;0;95.18911211;0.004751776;0.317690184
Italy;2003;58.147037;ITA;Europe;Europe;0;1;1;14.815051;64.087;1.208535095;8.297506449;0;94.4016402;0.005430601;0.329909037
Italy;2004;58.494704;ITA;Europe;Europe;0;1;1;16.596107;66.502;1.230257501;9.580033489;0;92.03051175;0.006561977;0.417930036
Italy;2005;58.808483;ITA;Europe;Europe;0;1;1;16.468919;71.169;1.204914694;8.161062588;0;89.01329784;0.007014527;0.530162465
Italy;2006;59.079869;ITA;Europe;Europe;0;1;1;16.673365;69.698;1.250622256;8.370819568;0;88.96559184;0.007919627;0.672263203
Italy;2007;59.313511;ITA;Europe;Europe;0;1;1;16.324018;70.03966117;1.260125809;7.425216093;0;86.21047215;0.008824727;0.912793592
Italy;2008;59.502385;ITA;Europe;Europe;0;1;1;15.795435;69.51979;1.249038331;9.418246821;0;82.52369518;0.043671087;1.099923066
Italy;2009;59.641853;ITA;Europe;Europe;0;1;1;12.36659;63.90159801;1.20876137;11.1187039;0;77.21114529;0.153188216;1.480517717
Italy;2010;59.729807;ITA;Europe;Europe;0;1;1;13.673905;68.05666442;1.216432095;11.56650224;0;75.27672549;0.431212382;2.06496357
Italy;2011;59.759929;ITA;Europe;Europe;0;1;1;15.328459;63.81433451;1.279427072;10.36860207;0;72.58176436;2.442797665;2.230257501
Italy;2012;59.733834;ITA;Europe;Europe;0;1;1;15.712236;61.35561737;1.265262253;9.475268136;0;67.82144654;4.267932299;3.033692356
Italy;2013;59.668;ITA;Europe;Europe;0;1;1;13.534232;57.38643923;1.280535819;11.94144001;0;61.91167277;4.88496176;3.370819568
Italy;2014;59.585668;ITA;Europe;Europe;0;1;1;13.194103;50.70644317;1.338711137;13.24727339;0;58.51210408;5.047381998;3.434470743
Italy;2015;59.504212;ITA;Europe;Europe;0;1;1;12.32979;55.30130507;1.399511246;9.979929402;0;61.10498267;5.191247681;3.358804363
Italy;2016;59.429938;ITA;Europe;Europe;0;1;1;10.983003;58.0789652;1.422953342;9.188306105;0;61.56637896;5.001651808;4.002511653
Italy;2017;59.3599;ITA;Europe;Europe;0;1;1;9.622005;61.54668708;1.403176902;7.777693805;0;61.9950932;5.516065529;4.014549486
Italy;2018;59.290969;ITA;Europe;Europe;0;1;1;8.877680651;59.51339906;1.375937769;10.37517698;0;60.78253819;5.256534612;3.953594996
Japan;1965;98.447002;JPN;Asia Pacific;Asia Pacific;0;0;1;48.7122;1.570206363;0;15.84932923;0.006;87.16855622;0;0
Japan;1966;99.595128;JPN;Asia Pacific;Asia Pacific;0;0;1;51.91512;1.611328461;0;18.05917622;0.084;99.31717123;0;0
Japan;1967;100.820021;JPN;Asia Pacific;Asia Pacific;0;0;1;57.02448;1.666895959;0;15.61378368;0.192;121.9233326;0;0
Japan;1968;102.120482;JPN;Asia Pacific;Asia Pacific;0;0;1;58.68057;1.813843508;0;15.65915618;0.163;141.5304463;0;0
Japan;1969;103.49193;JPN;Asia Pacific;Asia Pacific;0;0;1;62.68123;2.005635979;0;17.32827366;0.212;167.5782311;0;0
Japan;1970;104.925645;JPN;Asia Pacific;Asia Pacific;0;0;1;60.38738;3.071495479;0.054917862;16.61050722;0.748;197.4813295;0;0
Japan;1971;106.425269;JPN;Asia Pacific;Asia Pacific;0;0;1;54.82941;3.293358213;0.053312893;17.96805734;1.606;217.9999779;0;0
Japan;1972;107.977039;JPN;Asia Pacific;Asia Pacific;0;0;1;53.5788;3.29465282;0.056249943;18.99542983;1.987;232.9062152;0;0
Japan;1973;109.532878;JPN;Asia Pacific;Asia Pacific;0;0;1;56.64845;4.584706814;0.057473413;15.83325221;2.149;267.5037078;0;0
Japan;1974;111.030141;JPN;Asia Pacific;Asia Pacific;0;0;1;60.04692;6.265946111;0.069590216;17.87782237;4.205;257.592266;0;0
Japan;1975;112.423055;JPN;Asia Pacific;Asia Pacific;0;0;1;56.17053;7.505037573;0.085646694;18.25531235;4.913;243.0879345;0;0
Japan;1976;113.690108;JPN;Asia Pacific;Asia Pacific;0;0;1;54.9261;8.99697355;0.083168077;18.89787971;8.316;252.8187113;0;0
Japan;1977;114.83912;JPN;Asia Pacific;Asia Pacific;0;0;1;51.81915;10.98753833;0.120779744;16.3422923;6.374;257.7520245;0;0
Japan;1978;115.890284;JPN;Asia Pacific;Asia Pacific;0;0;1;46.92454;15.42083395;0.187275196;15.44813472;11.776;266.1635192;0;0
Japan;1979;116.878026;JPN;Asia Pacific;Asia Pacific;0;0;1;50.11301;18.29654425;0.248841924;17.90101724;14.018;269.2036428;0;0
Japan;1980;117.827355;JPN;Asia Pacific;Asia Pacific;0;0;1;58.21672;21.65170963;0.246965651;19.54015477;18.696;240.5570178;0;0
Japan;1981;118.74318;JPN;Asia Pacific;Asia Pacific;0;0;1;65.26827;21.69479846;0.257167715;19.65218935;19.373;226.8891922;0;0
Japan;1982;119.615624;JPN;Asia Pacific;Asia Pacific;0;0;1;62.24827;22.21696864;0.283243653;17.81047278;23.88;212.8678133;0;0
Japan;1983;120.438087;JPN;Asia Pacific;Asia Pacific;0;0;1;61.35704;23.90914588;0.326341359;19.65480423;24.616;212.7784163;0;0
Japan;1984;121.199799;JPN;Asia Pacific;Asia Pacific;0;0;1;68.61397;32.15657262;0.312491062;15.595577;28.678;225.1573717;0;0
Japan;1985;121.894038;JPN;Asia Pacific;Asia Pacific;0;0;1;71.61019;34.44519976;0.33793705;18.75231932;36.10852152;213.2868294;0;0
Japan;1986;122.519652;JPN;Asia Pacific;Asia Pacific;0;0;1;68.19223;35.04884901;0.313245916;18.28664525;37.41904308;215.4478099;0;0
Japan;1987;123.083205;JPN;Asia Pacific;Asia Pacific;0;0;1;69.58955;35.94543955;0.315307055;16.92243291;42.67660723;216.286151;0;0
Japan;1988;123.594968;JPN;Asia Pacific;Asia Pacific;0;0;1;75.21684;38.12468111;0.307406662;20.43060144;39.34853894;232.6653075;0;0
Japan;1989;124.068903;JPN;Asia Pacific;Asia Pacific;0;0;1;75.33655;39.60099746;0.312028556;20.75870028;42.04511834;241.722779;0;0
Japan;1990;124.515561;JPN;Asia Pacific;Asia Pacific;0;0;1;78.04727;43.263879;0.390126714;20.20749423;44.02662692;253.1667072;0.000226275;0
Japan;1991;124.940015;JPN;Asia Pacific;Asia Pacific;0;0;1;77.42741;45.74501861;0.401605874;22.06023442;47.2221392;257.0177708;0.000226275;0
Japan;1992;125.341476;JPN;Asia Pacific;Asia Pacific;0;0;1;76.1182;47.55876334;0.404606281;18.67787482;49.10963705;263.5555001;0.002375888;0
Japan;1993;125.717524;JPN;Asia Pacific;Asia Pacific;0;0;1;77.6273;47.88810695;0.389729828;21.62963298;56.04831312;257.9474863;0.005091189;0.000217133
Japan;1994;126.063174;JPN;Asia Pacific;Asia Pacific;0;0;1;81.28338;51.21364892;0.689128388;15.22061818;58.43507852;272.7361407;0.006561977;0.000217133
Japan;1995;126.375466;JPN;Asia Pacific;Asia Pacific;0;0;1;84.25241;52.12174436;0.703522198;18.58125537;64.91565959;277.4563915;0.008937865;0.000217133
Japan;1996;126.654021;JPN;Asia Pacific;Asia Pacific;0;0;1;86.46453;55.612415;0.82696452;18.21944155;67.09081866;279.208627;0.012331991;0.000434265
Japan;1997;126.902628;JPN;Asia Pacific;Asia Pacific;0;0;1;88.81737;57.72552482;0.850031;20.31927411;72.66980518;275.8205093;0.021790932;0.000217133
Japan;1998;127.127265;JPN;Asia Pacific;Asia Pacific;0;0;1;84.67063;59.47023396;0.799119564;20.93338462;73.75975359;264.9982676;0.032413054;0.001599925
Japan;1999;127.335858;JPN;Asia Pacific;Asia Pacific;0;0;1;89.078;62.46075967;0.774722813;19.55378558;71.78235258;269.8826057;0.04933362;0.008228184
Japan;2000;127.533934;JPN;Asia Pacific;Asia Pacific;0;0;1;95.4947;65.06020386;0.75781373;19.74317781;72.20925329;266.0811216;0.077852586;0.024663982
Japan;2001;127.723513;JPN;Asia Pacific;Asia Pacific;0;0;1;97.7777;66.83438347;0.778327375;19.0446667;72.5297606;257.8516733;0.113078522;0.057021315
Japan;2002;127.902617;JPN;Asia Pacific;Asia Pacific;0;0;1;103.8614;65.38782277;0.784565778;18.64008689;71.10883152;253.7074852;0.157175182;0.0934516
Japan;2003;128.067794;JPN;Asia Pacific;Asia Pacific;0;0;1;106.7291;71.79555153;0.788900077;21.1413314;52.06083948;259.5628319;0.215856225;0.18826085
Japan;2004;128.213632;JPN;Asia Pacific;Asia Pacific;0;0;1;109.5531;69.30701083;0.762423858;21.0505951;64.68424718;252.879353;0.287736372;0.325836086
Japan;2005;128.335767;JPN;Asia Pacific;Asia Pacific;0;0;1;114.0384145;71.13325007;0.729963343;17.44727772;66.30723266;256.262091;0.368848344;0.432185365
Japan;2006;128.432994;JPN;Asia Pacific;Asia Pacific;0;0;1;112.3484496;76.13958325;0.69715346;19.85857946;68.85336675;246.918707;0.451561298;0.483097253
Japan;2007;128.505251;JPN;Asia Pacific;Asia Pacific;0;0;1;117.7077726;82.02069139;0.688781283;16.90178312;63.13269675;239.3312035;0.523253722;0.619993664
Japan;2008;128.550508;JPN;Asia Pacific;Asia Pacific;0;0;1;120.3099225;85.21022757;0.622256415;16.84399985;56.96342467;232.3607182;0.586951002;0.666380052
Japan;2009;128.566659;JPN;Asia Pacific;Asia Pacific;0;0;1;101.6324444;79.5167888;0.656367606;15.56686883;62.14656356;208.2061397;0.689123525;0.775513033
Japan;2010;128.551873;JPN;Asia Pacific;Asia Pacific;0;0;1;115.7139421;85.9301101;0.612319093;19.66640878;66.15260691;210.5160283;0.900886715;0.888294579
Japan;2011;128.505399;JPN;Asia Pacific;Asia Pacific;0;0;1;109.6108109;96.32437235;0.592432004;18.27527733;36.86638118;211.032033;1.230743992;1.00896977
Japan;2012;128.426384;JPN;Asia Pacific;Asia Pacific;0;0;1;115.8154881;105.9458992;0.601889623;17.20980003;4.071006471;224.8901023;1.66807774;1.069696565
Japan;2013;128.31292;JPN;Asia Pacific;Asia Pacific;0;0;1;121.1515867;106.2226008;0.58018875;17.6502626;3.304272299;214.6511497;2.920935311;1.161508139
Japan;2014;128.162873;JPN;Asia Pacific;Asia Pacific;0;0;1;119.1102337;107.2675139;0.578717959;18.09579989;0;204.0363572;5.32836273;1.134536727
Japan;2015;127.974958;JPN;Asia Pacific;Asia Pacific;0;0;1;119.3023024;102.0788014;0.598547993;18.97092723;1.023760239;196.5073142;7.81557948;1.181790872
Japan;2016;127.748513;JPN;Asia Pacific;Asia Pacific;0;0;1;118.841013;100.1009849;0.541869094;18.09322681;4.000173327;190.9600107;10.98404442;1.208383379
Japan;2017;127.48445;JPN;Asia Pacific;Asia Pacific;0;0;1;119.9450927;100.59027;0.507131692;17.93094085;6.578730846;187.8063654;13.99171339;1.382292393
Japan;2018;127.185332;JPN;Asia Pacific;Asia Pacific;0;0;1;117.4733283;99.49110548;0.524981694;18.32760103;11.11146309;182.3648199;16.2212825;1.536328913
Kazakhstan;1965;11.909003;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1966;12.201038;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1967;12.455711;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1968;12.682931;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1969;12.897413;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1970;13.109996;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1971;13.32467;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1972;13.538749;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1973;13.748319;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1974;13.946819;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1975;14.130071;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1976;14.296769;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1977;14.450533;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1978;14.597846;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1979;14.747561;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1980;14.905889;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1981;15.072355;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1982;15.244045;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1983;15.421226;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1984;15.60372;KAZ;CIS;CIS;0;0;0;;;;;;;;
Kazakhstan;1985;15.789437;KAZ;CIS;CIS;0;0;0;38.134;7.758705933;0;1.179;0;21.22853681;0;0
Kazakhstan;1986;15.980988;KAZ;CIS;CIS;0;0;0;40.066;9.394325021;0;1.082;0;19.3368265;0;0
Kazakhstan;1987;16.173101;KAZ;CIS;CIS;0;0;0;41.63;9.813714531;0;1.297;0;18.68917232;0;0
Kazakhstan;1988;16.346206;KAZ;CIS;CIS;0;0;0;43.424;10.23310404;0;1.582;0;18.76625426;0;0
Kazakhstan;1989;16.474563;KAZ;CIS;CIS;0;0;0;41.446;10.56861565;0;sty.65;0.023;19.1500626;0;0
Kazakhstan;1990;16.540258;KAZ;CIS;CIS;0;0;0;38.7194556;11.26480224;0;1.666;0;22.04018302;0;0
Kazakhstan;1991;16.540017;KAZ;CIS;CIS;0;0;0;37.7966064;11.82678418;0;1.629;0.122;22.23535404;0;0
Kazakhstan;1992;16.481113;KAZ;CIS;CIS;0;0;0;38.0756782;12.16229579;0;1.553;0.105;20.77286209;0;0
Kazakhstan;1993;16.37;KAZ;CIS;CIS;0;0;0;34.576633;11.65902837;0;1.726;0.101;16.04535779;0;0
Kazakhstan;1994;16.217491;KAZ;CIS;CIS;0;0;0;33.8239398;8.4716681;0;2.076;0.086;12.57975876;0;0
Kazakhstan;1995;16.034956;KAZ;CIS;CIS;0;0;0;27.3164584;9.729836629;0;1.884;0.018;12.29640369;0;0
Kazakhstan;1996;15.820631;KAZ;CIS;CIS;0;0;0;24.3974976;8.136156492;0;1.658;0.02;10.39615358;0;0
Kazakhstan;1997;15.581752;KAZ;CIS;CIS;0;0;0;20.9446048;6.386463457;0;1.471;0.068;10.45982557;0;0
Kazakhstan;1998;15.349899;KAZ;CIS;CIS;0;0;0;20.6237766;6.331104041;0;1.389;0.02;8.693723987;0;0
Kazakhstan;1999;15.165574;KAZ;CIS;CIS;0;0;0;19.0957606;7.168205503;0;1.388;0;7.169274379;0;0
Kazakhstan;2000;15.057363;KAZ;CIS;CIS;0;0;0;17.8386978;4.496442691;0;1.704088926;0;7.284566136;0;0
Kazakhstan;2001;15.039971;KAZ;CIS;CIS;0;0;0;22.2999;3.950145916;0;1.828560121;0;7.881778208;0;0
Kazakhstan;2002;15.105645;KAZ;CIS;CIS;0;0;0;22.5925;4.160374463;0;2.011481853;0;7.826517722;0;0
Kazakhstan;2003;15.232325;KAZ;CIS;CIS;0;0;0;24.9452;4.895774291;0;1.951518396;0;8.294590403;0;0
Kazakhstan;2004;15.385916;KAZ;CIS;CIS;0;0;0;26.5909;5.409736457;0;1.823022582;0;9.370551734;0;0
Kazakhstan;2005;15.541457;KAZ;CIS;CIS;0;0;0;26.8849;7.135281488;0;1.777610015;0;9.609062125;0;0
Kazakhstan;2006;15.690861;KAZ;CIS;CIS;0;0;0;28.3374;7.564034564;0;1.757720437;0;11.00363869;0;0
Kazakhstan;2007;15.841355;KAZ;CIS;CIS;0;0;0;31.1388;9.150943032;0;1.848985473;0;11.92888632;0;0
Kazakhstan;2008;16.001176;KAZ;CIS;CIS;0;0;0;33.78767;9.097784877;0;1.687973209;0;11.85987694;0;0
Kazakhstan;2009;16.184163;KAZ;CIS;CIS;0;0;0;30.93664;8.718590368;0;1.556569783;0;9.617814344;0;0
Kazakhstan;2010;16.398976;KAZ;CIS;CIS;0;0;0;33.38398;9.479190442;0;1.815183735;0;10.23295089;0;0
Kazakhstan;2011;16.64738;KAZ;CIS;CIS;0;0;0;36.3405;10.45718262;0;1.783799317;0;11.9052139;0;3.33E-05
Kazakhstan;2012;16.921179;KAZ;CIS;CIS;0;0;0;37.856;11.13742761;0;1.728122799;0;11.97313154;4.75E-06;0.000603023
